網頁標題,到達網頁,所有使用者,% Δ,工作階段,% Δ,參與度,% Δ,點擊預約賞屋,% Δ,預約賞屋曝光,% Δ,點擊Line,% Δ,點擊客服Omi,% Δ,點擊來電0800,% Δ,點擊實價,% Δ,點擊導航,% Δ
贈與稅節稅攻略！掌握244萬免稅額與現金贈與資產傳承優勢,/life-proposal/expert_zhu_asset-inheritance,68,,69,,0.782608695652174,,0,,0,,0,,0,,0,,0,,0,
影像光廊：建案風采-遠雄房地產,/about/brand_gallery,65,-0.2777777777777778,69,-0.33653846153846156,0.6521739130434783,-0.11914172783738004,0,-1,0,,0,,1,-0.5,0,-1,0,,0,
龜山A7重劃區成北北桃生活圈潛力新核心 | 建案熱區巡禮 - 遠雄房地產,/life-proposal/area_taoyuan_guishan_a7_function,63,,69,,0.782608695652174,,0,,0,,0,,0,,0,,0,,0,
顧客資料表,/customInfo_V2.html,39,,69,,0.7971014492753623,,0,,0,,0,,0,,0,,0,,0,
遠雄夏沐-桃園市桃園區成屋/新建案-預約賞屋，遠雄房地產,/buildings/遠雄夏沐,66,,68,,0.8676470588235294,,0,,27,,0,,0,,0,,0,,1,
熱銷建案一覽：遠雄全台預售屋、新建案與新成屋，尋獲理想家園,/buildings/bh13,65,,68,,0.9852941176470589,,0,,0,,1,,0,,1,,0,,0,
遠雄房地產精選預售屋(台北、新北、台中、桃園、台南、高雄) - 遠雄房地產,/building-category-tag/featured_pre_sale,63,0.5,68,0.4166666666666667,0.5147058823529411,-0.2733564013840832,1,,0,,1,,0,,0,,0,,0,
實價登錄怎麼看才不會被騙？常見6大陷阱與破解方法一次搞懂,/life-proposal/actual_selling_price20220708,53,,68,,0.7794117647058824,,0,,0,,0,,0,,0,,0,,0,
遠雄房地產精選預售屋(台北、新北、台中、桃園、台南、高雄) - 遠雄房地產,/buildings/bh7,65,,66,,1,,0,,0,,0,,0,,0,,0,,0,
熱銷建案一覽：遠雄全台預售屋、新建案與新成屋，尋獲理想家園,/case/search/page/2,36,,66,,0.36363636363636365,,0,,0,,0,,0,,0,,0,,0,
遠房實價登錄,/buildings/hm2,61,60,62,61,1,0,0,,0,,0,,0,,0,,0,,0,
社區綠建築標章有何好處？節能省電與環保優勢，打造健康永續宅,/life-proposal/ease_greenbuilding_20230608,61,,62,,0.7096774193548387,,0,,0,,0,,0,,0,,0,,0,
前鎮房市加速！205 兵工廠遷移與特貿三開發，完善亞灣區交通樞紐,/life-proposal/area-l-kaohsiung-qianzhen_20220805,55,,60,,0.6333333333333333,,0,,0,,0,,0,,0,,0,,0,
熱銷建案一覽：遠雄全台預售屋、新建案與新成屋，尋獲理想家園,/farglory-realty-about/national-building,52,,60,,1,,0,,0,,0,,0,,0,,0,,0,
記住銀行授信 5P 原則，首購族提高貸款成數與利率談判力的關鍵指南 - 遠雄房地產,/life-proposal/pre_mortgage_20221215,55,,59,,0.6610169491525424,,0,,0,,0,,0,,0,,0,,0,
A建案-AI接待測試頁 - 遠雄房地產,/landing-page/aitest,38,,59,,0.6440677966101694,,0,,0,,0,,31,,0,,0,,0,
2026 台灣經濟展望：AI 產業動能、台股趨勢與台幣匯率走勢分析 | 財經M平方觀點 - 遠雄房地產,/life-proposal/expert_macromicro_economy-2026-critical,57,,58,,0.5172413793103449,,0,,0,,0,,0,,0,,0,,0,
2030 高齡商機：銀髮住宅需求激增，解析渡假式養生村建築新趨勢,/life-proposal/expert_peizhen_commercial_elderly-residence_20250509,53,,58,,0.6896551724137931,,0,,0,,0,,0,,0,,0,,0,
買房對保是什麼？銀行貸款撥款流程詳解，掌握重點文件與作業時間,/life-proposal/land_documents,51,,58,,0.7241379310344828,,0,,0,,0,,0,,0,,0,,0,
買房怎麼選？預售屋 vs 成屋全攻略：拆解毛胚屋、標配屋與實品屋差異,/life-proposal/handover202206010,41,,58,,0.6724137931034483,,0,,0,,0,,0,,0,,0,,0,
取消訂閱成功 - 遠雄房地產｜感謝您的支持，隨時歡迎再度關注,/unsubscribe,55,,57,,0.3333333333333333,,0,,0,,0,,3,,0,,0,,0,
熱銷建案一覽：遠雄全台預售屋、新建案與新成屋，尋獲理想家園,(not set),46,,57,,0.05263157894736842,,0,,0,,0,,0,,0,,0,,0,
遠雄房地產,/ebook,55,,56,,0.9642857142857143,,0,,0,,0,,0,,0,,0,,0,
遠房實價登錄,/buildings/bh6,55,0.4473684210526316,55,0.34146341463414637,0.9818181818181818,-0.018181818181818188,0,,0,,0,,0,,0,,0,-1,0,
2026 下半年全球央行決策解析：聯準會、歐洲與日本央行的資產配置新思維,/life-proposal/expert_macromicro_market-analysis,54,,55,,0.6909090909090909,,0,,0,,0,,0,,0,,0,,0,
永康新核心：大灣重劃區生活圈，萬坪綠意下的新富聚落 | 建案熱區巡禮 - 遠雄房地產,/life-proposal/area-tnn-dawan_function_20231129,53,,54,,0.48148148148148145,,0,,0,,0,,0,,0,,0,,0,
2026年買新房成本暴增？地政士解析三大新制陷阱與產權影響,/life-proposal/expert_zhu_regulations-trap,51,,54,,0.7592592592592593,,0,,0,,0,,1,,0,,0,,0,
遠房實價登錄,/buildings/eh6,53,,53,,1,,0,,0,,0,,0,,0,,4,,0,
水湳遠雄綠美：鄰近綠美圖與中央公園，入主智慧經貿特區預售屋,/,52,,53,,1,,0,,18,,0,,0,,0,,0,,2,
都市土地分區解析｜買房必看土地使用分區與建物用途全攻略 - 遠雄房地產,/integrate,51,,53,,0.9811320754716981,,0,,0,,0,,2,,0,,0,,0,
中和翻轉！萬大線與舊廠翻新紅利 | 建案熱區巡禮 - 遠雄房地產,/life-proposal/area-l-newtaipei-zhonghe_20220923,51,,53,,0.7358490566037735,,0,,0,,0,,0,,0,,0,,0,
遠雄房地產精選預售屋(台北、新北、台中、桃園、台南、高雄) - 遠雄房地產,/buildings/eh6,51,,52,,1,,0,,0,,0,,0,,0,,0,,0,
遠雄房地產精選預售屋(台北、新北、台中、桃園、台南、高雄) - 遠雄房地產,/,51,1.8333333333333333,51,1.8333333333333333,1,0,0,,0,,0,,0,,0,,0,,0,
最新消息｜遠雄公告資訊，即時掌握品牌重要動態，重要通知不漏接,/activity_report/announcement_information,51,,51,,0.0392156862745098,,0,,0,,0,,0,,0,,0,,0,
熱銷建案一覽：遠雄全台預售屋、新建案與新成屋，尋獲理想家園,/buildings/dh6,51,,51,,1,,0,,0,,0,,6,,1,,0,,0,
建案熱區巡禮：新北板橋區Tpark科技特區 (遠東通訊園區)生活圈 - 遠雄房地產,/life-proposal/area-s-tph_banqiao_tpark_function_20250314,51,-0.6792452830188679,51,-0.6909090909090909,0.6666666666666666,-0.16030534351145043,0,,0,,0,,0,,0,,0,,0,
高雄楠梓區高大特區寵物友善景點散步趣：與毛孩共享綠意生活 - 遠雄房地產,/life-proposal/area-kaohsiung-nanzi_nuk_pet-walk_20250606,45,-0.1509433962264151,51,-0.10526315789473684,0.6666666666666666,-0.1555555555555556,0,,0,,0,-1,0,,0,,0,,0,
AI 時代股房雙循環：李同榮解析股市與房市的財富接力邏輯,/life-proposal/expert_li_stock-housing-cycle,45,,51,,0.6470588235294118,,0,,0,,0,,0,,0,,0,,0,
遠房實價登錄,/buildings/bh11,50,,50,,1,,0,,0,,0,,0,,0,,0,,0,
買房車位怎麼挑？解析法定、增設與獎勵車位產權買賣限制全攻略,/life-proposal/parking_space20220615,41,,50,,0.7,,0,,0,,0,,0,,0,,0,,0,
台南永康產業交通齊發光，宜居現在進行式 | 建案熱區巡禮 - 遠雄房地產,/life-proposal/yongkang,25,,50,,0.56,,0,,0,,0,,0,,0,,0,,0,
熱銷建案一覽：遠雄全台預售屋、新建案與新成屋，尋獲理想家園,/buildings/eh6,49,,49,,1,,2,,0,,0,,0,,0,,0,,0,
遠雄琢蘊-高雄市三民區預售屋/新建案-預約賞屋，遠雄房地產,/,48,,49,,1,,0,,21,,0,,0,,0,,0,,1,
預售屋簽約必看！解析專有與約定專用，避開產權陷阱 | 專家觀點地政篇 - 遠雄房地產,/life-proposal/expert_zhu_pre-sale-house-property-rights,47,,49,,0.5306122448979592,,0,,0,,0,,0,,0,,0,,0,
找不到頁面 - 遠雄房地產,/buildings/cqh1,46,,49,,0.5714285714285714,,0,,0,,0,,0,,0,,0,,0,
遠房實價登錄,/integrate,46,,49,,1,,0,,0,,0,,0,,0,,2,,0,
遠雄房地產精選預售屋(台北、新北、台中、桃園、台南、高雄) - 遠雄房地產,/buildings/eh5,48,-0.04,48,-0.04,1,0,0,,0,,0,,0,,0,,0,,0,
熱銷建案一覽：遠雄全台預售屋、新建案與新成屋，尋獲理想家園,/buildings/hm2,46,,48,,1,,0,,0,,3,,1,,1,,0,,0,
北士科商辦聚落核心！「聯上智科」坐落福國路首排，企業卡位科技門戶,/life-proposal/5vo1-news_tech-office,46,,48,,0.7083333333333334,,0,,0,,0,,1,,0,,0,,0,
熱銷建案：全台預售屋與新成屋一覽，遠雄房地產助您尋獲理想好宅,/,45,,48,,1,,1,,0,,0,,0,,0,,0,,0,
遠雄14期首發【遠雄丰尚】北屯新案．近漢神洲際百貨,(not set),24,,48,,0.08333333333333333,,4,,3,,3,,0,,2,,0,,0,
台中七期．在夏綠地，典藏最優雅的【夏綠蒂】25-38坪,/buildings/bh5,45,,47,,1,,0,,21,,0,,1,,0,,0,,2,
熱銷建案：全台預售屋與新成屋一覽，遠雄房地產助您尋獲理想好宅,/case,42,,47,,0.5531914893617021,,0,,0,,0,,0,,0,,0,,0,
遠房實價登錄,/buildings/eh2,46,22,46,22,1,0,0,,0,,0,,0,,0,,3,,0,
戶籍遷入辦理教學｜買房後戶籍異動流程與準備文件全攻略 - 遠雄房地產,(not set),37,,46,,0.10869565217391304,,0,,0,,0,,0,,0,,0,,0,
遠房實價登錄,/buildings/5vo1,44,,45,,1,,0,,0,,0,,0,,0,,0,,0,
遠雄房地產官方LINE,/ebook,44,,45,,0.9777777777777777,,0,,0,,0,,0,,0,,0,,0,
台南中西區運河星鑽特區打造台南曼哈頓 | 建案熱區巡禮 - 遠雄房地產,/life-proposal/area-s-tainan_west-central_diamond_20250425,43,,45,,0.6888888888888889,,0,,0,,0,,0,,0,,0,,0,
預立遺囑必看！民法修法翻轉特留分、應繼分與數位化要件新趨勢,/life-proposal/expert_zhu_civil-law,42,,45,,0.5555555555555556,,0,,0,,0,,0,,0,,0,,0,
台南永康遠雄山禾：鹽行特區3-4房，鄰商圈與交通樞紐的理想宅,/buildings/dh6,43,,44,,1,,0,,5,,0,,0,,0,,0,,0,
桃園龜山重大建設帶動發展利多 | 建案熱區巡禮 - 遠雄房地產,/life-proposal/area-l-taoyuan-guishan,42,,44,,0.6590909090909091,,0,,0,,0,,0,,0,,0,,0,
【遠雄北府苑】｜台南首座全齡通用認證宅，爭藏絕版，市心重劃，稀有2-4房,/,39,-0.25,44,-0.2542372881355932,0.45454545454545453,-0.2751842751842752,0,,0,,0,,0,,0,,0,,0,
頂客族遺產保衛戰！解析特留份修法趨勢與配偶繼承權益保障,/integrate,43,,43,,1,,0,,0,,0,,0,,0,,0,,0,
2025 超高齡社會來臨！養生村、老人公寓與青銀共居退休宅全攻略,/life-proposal/retiredlife_20230220,43,,43,,0.6511627906976745,,0,,0,,0,,0,,0,,0,,0,
新竹市東區 - 以科技驅動的繁榮未來 | 建案熱區巡禮 - 遠雄房地產,/life-proposal/area-l-hsinchu-east20240110,42,,43,,0.627906976744186,,0,,0,,0,,0,,0,,0,,0,
突然跳電怎麼辦？六步驟輕鬆排查【居家安全指南】 - 遠雄房地產,/life-proposal/trip,40,,43,,0.5581395348837209,,0,,0,,0,,0,,0,,0,,0,
建案熱區巡禮：移居桃園市桃園區，解析生活機能與重大建設優勢,/life-proposal/area-l-taoyuan-taoyuan20220520,38,,43,,0.5813953488372093,,0,,0,,0,,0,,0,,0,,0,
遠雄房地產：最懂生活的購屋專家｜卓越建築品質，圓滿您的家,/buildings/bh13,42,,42,,1,,0,,0,,0,,1,,0,,0,,0,
遠雄沐蘊-高雄市三民區預售屋/新建案-預約賞屋,/buildings/eh1,42,-0.475,42,-0.48148148148148145,1,0,0,-1,10,-0.7435897435897436,0,-1,0,-1,0,,0,,4,-0.3333333333333333
高雄信義計畫區！農 16 特區串聯巨蛋與美術館，新市政中心交通全解析,/life-proposal/area-s-kaohsiung-farm1620200520,42,,42,,0.3333333333333333,,0,,0,,0,,0,,0,,0,,0,
A7重劃區發展潛力解析：交通建設、華亞科技園區與五大生活圈總覽,/life-proposal/area_taoyuan_guishan_a7_function,41,,42,,0.7619047619047619,,0,,0,,0,,0,,0,,0,,0,
找不到頁面 - 遠雄房地產,/buildings/shqmo01,41,-0.2545454545454545,41,-0.2545454545454545,0.926829268292683,-0.019699812382739143,0,,0,,0,,0,,0,,0,,0,
交屋到入住前不可不知！掌握驗屋、裝修與入厝流程，安心入住新家,/life-proposal/land_handover,40,,41,,0.8292682926829268,,0,,0,,0,,0,,0,,0,,0,
高雄車站翻新牽動城市脈動！南北動線縫合，站區商辦大樓再造新生活圈,/life-proposal/area-khh-station_20230914,37,,41,,0.7073170731707317,,0,,0,,0,,0,,0,,0,,0,
遠雄房地產：最懂生活的購屋專家｜卓越建築品質，圓滿您的家,(not set),31,,41,,0.04878048780487805,,0,,0,,0,,3,,0,,0,,0,
預約賞屋手機驗證 - 遠雄房地產,/buildings/bh13,40,,40,,1,,0,,0,,0,,0,,0,,0,,0,
2025年中台灣房市潛力區域專題報導 -10大優質投資區域分析｜何世昌觀點 - 遠雄房地產,/life-proposal/expert_hoshichang_central-potential,40,,40,,0.2,,0,,0,,0,,0,,0,,0,,0,
遠房實價登錄,/farglory-realty-about/national-building,36,35,40,39,1,0,0,,0,,0,,0,,0,,1,,0,
世界造鎮推手‧遠雄譜寫台灣經濟奇蹟-遠雄房地產,/farglory-realty-about/push-hand,36,-0.02702702702702703,40,-0.024390243902439025,0.525,-0.36691176470588227,0,,0,,0,,0,,0,,0,,0,
熱銷建案：全台預售屋與新成屋一覽，遠雄房地產助您尋獲理想好宅,/farglory-realty-about/national-building,35,,40,,1,,0,,0,,0,,1,,0,,0,,0,
預告登記如何合法節稅？遲延交屋的產權保障與盲點解析,/life-proposal/expert_zhu_tax-notice,35,,40,,0.725,,0,,0,,0,,0,,0,,0,,0,
聰明買房不吃虧！解析建物謄本關鍵訊息：看懂產權、抵押與限制,/life-proposal/transcript_20221007,35,,40,,0.875,,0,,0,,0,,1,,0,,0,,0,
混凝土與鋼筋品質嚴格把關！一次了解氯離子檢測、鋼筋續接器重要性,/life-proposal/concrete,24,,40,,0.675,,0,,0,,0,,0,,0,,0,,0,
梧棲、清水台中港重劃區生活圈全面升級 | 建案熱區巡禮 - 遠雄房地產,/life-proposal/area-txg-port_function_20240103,37,,38,,0.7631578947368421,,0,,0,,0,,0,,0,,0,,0,
遠雄琉蘊 -台中市西屯區七期預售屋/新建案-預約賞屋，遠雄房地產,/buildings/bh13,36,,38,,1,,1,,17,,1,,1,,0,,0,,2,
遠雄THE ONE-高雄市前鎮區新成屋/新建案-預約賞屋,(not set),29,-0.19444444444444445,38,0,0.05263157894736842,-0.5,0,-1,0,-1,0,,0,,0,,0,,0,
守護個人資訊安全，一起保障您的隱私權益｜ 遠雄房地產,/buildings/bh13,36,,36,,1,,32,,0,,1,,3,,1,,0,,0,
遠雄房地產：最懂生活的購屋專家｜卓越建築品質，圓滿您的家,/buildings/hm2,36,,36,,1,,1,,0,,0,,0,,0,,0,,0,
桃園青埔為何受矚目？航空城計畫、高鐵門戶與會展中心帶動產業進駐,/life-proposal/qingpu,35,,36,,0.3055555555555556,,0,,0,,0,,0,,0,,0,,0,
人在國外想買房？簽約、貸款與登記注意事項，地政專家深度解析,/life-proposal/expert_zhu_buyhouse_abroad2_20240320,34,,36,,0.5,,0,,0,,0,,0,,0,,0,,0,
台南永康遠雄山禾：鹽行特區3-4房，鄰商圈與交通樞紐的理想宅,(not set),33,,36,,0.16666666666666666,,0,,3,,2,,0,,2,,0,,0,
北士科的園區規畫與在地生活圈！科技廊道最後一塊拼圖將完整 | 建案熱區巡禮 - 遠雄房地產,/life-proposal/area-s-taipei-shilinbstp20220520,33,,36,,0.5555555555555556,,0,,0,,0,,0,,0,,0,,0,
遠雄合雅｜板橋之心・合院之上｜2~4房．24~66坪,(not set),30,,36,,0.08333333333333333,,0,,2,,0,,0,,0,,0,,0,
2021十大建商出爐！購屋前必知的建商評價 - 遠雄房地產,/life-proposal/2021-10,35,-0.3269230769230769,35,-0.38596491228070173,0.3142857142857143,-0.473109243697479,0,,0,,0,,0,,0,,0,,0,
為何首購族選擇北屯？交通、建設與重劃區一次看懂 | 建案熱區巡禮 - 遠雄房地產,/life-proposal/area-l-taichung-beitun20220520,35,,35,,0.37142857142857144,,0,,0,,0,,0,,0,,0,,0,
遠房實價登錄,/buildings/遠雄夏沐,34,,35,,1,,0,,0,,0,,0,,0,,0,,0,
遠雄智慧二代宅‧成就所有可能-遠雄房地產,/farglory-realty-about/second-generation,32,0.3333333333333333,35,0.4,0.7428571428571429,-0.1558441558441558,0,-1,0,,0,,0,,0,,0,,0,
遠房實價登錄,/buildings/dh3,34,16,34,16,1,0,0,,0,,0,,0,,0,,0,,0,
台南中西區運河星鑽特區坐擁頂級水岸生活圈 | 建案熱區巡禮 - 遠雄房地產,/life-proposal/area-s-tainan_west-central_redevelop_diamond_20250502,33,,34,,0.38235294117647056,,0,,0,,0,,0,,0,,0,,0,
2026 房市脫鉤：住宅冷科技熱！解析量縮價穩下的雙軌發展,(not set),32,,34,,0.08823529411764706,,0,,0,,0,,0,,0,,0,,0,
找不到頁面 - 遠雄房地產,/buildings/dh5,31,2.875,34,2.4,0.38235294117647056,-0.23529411764705888,0,,0,,0,,0,,0,,0,,0,
高雄建案推薦【遠雄峰蘊】- 三民區預售屋．近科工館,(not set),27,,34,,0.08823529411764706,,0,,1,,0,,0,,0,,0,,0,
贈與稅與遺產稅免稅額解析｜房產贈與、買賣、繼承怎麼選 - 遠雄房地產,(not set),26,,34,,0.14705882352941177,,0,,0,,0,,0,,0,,0,,0,
[影音] 地面師詐騙實例解析 - 三招防止房產被冒名過戶｜專家觀點地政篇 - 遠雄房地產,/life-proposal/expert_zhu_taiwan-land-scam,33,,33,,0.48484848484848486,,0,,0,,0,,0,,0,,0,,0,
專屬會員｜遠房好友帳戶管理，提供專屬服務並可隨時諮詢客服,/my-account,32,,33,,0.18181818181818182,,0,,0,,0,,0,,0,,0,,0,
飯店式住宅成趨勢！解析飯店式管理服務重點，成就頂級尊榮生活,/life-proposal/hotel_property20220624,31,,33,,0.5454545454545454,,0,,0,,0,,0,,0,,0,,0,
遠房實價登錄,/case/search,30,-0.5,33,-0.46774193548387094,0.9393939393939394,-0.06060606060606055,0,,0,,0,,0,,0,,0,-1,0,
遠雄幸福成｜全新落成 - 台中市梧棲區新成屋-預約賞屋，遠雄房地產,(not set),29,,33,,0.12121212121212122,,0,,3,,0,,2,,0,,0,,0,
遠雄一靚：楠梓高大特區首發新案，2432坪大基地，早鳥預約諮詢中,/,32,,32,,1,,0,,8,,0,,0,,0,,0,,0,
買主口碑推薦：遠雄建案與預售屋真實見證，分享卓越品質居住心得,/case/wom_recommendation,32,,32,,0.15625,,0,,0,,0,,0,,0,,0,,0,
冷氣清潔與保養全攻略：DIY七步驟維持涼爽 - 遠雄房地產,/life-proposal/air_condition20220617,32,,32,,0.625,,0,,0,,0,,0,,0,,0,,0,
高雄亞洲新灣區千億建設到位！圖總、流音中心型塑豪宅聚落新指標,/life-proposal/area-s-kaohsiung-newbay_20220824,32,,32,,0.46875,,0,,0,,0,,0,,0,,0,,0,
居家隔間保養及修繕：牆面裂縫與潮濕預防，專業居家百科維護指南,/life-proposal/cubicle,32,,32,,0.375,,0,,0,,0,,0,,0,,0,,0,
遠雄蘴靚｜高雄楠梓新門戶｜捷運R21站旁｜3795坪豪闊基地,/buildings/eh5,31,,32,,1,,0,,10,,0,,0,,0,,0,,0,
謄本名字不是所有權人？解析借名登記法律判決與實務產權認定風險,/life-proposal/expert_zhu_buyhouse_joint_20240117,31,,32,,0.59375,,0,,0,,0,,0,,0,,0,,0,
[影音] 北士科潛力揭密：輝達進駐引爆房市三大變革｜何世昌觀點 - 遠雄房地產,/life-proposal/expert_hoshichang_bstk-nvidia,30,,32,,0.28125,,0,,0,,0,,0,,0,,0,,0,
遠雄沐蘊-高雄市三民區預售屋/新建案-預約賞屋,(not set),27,-0.5344827586206896,32,-0.5492957746478874,0.15625,-0.306640625,0,-1,4,-0.7142857142857143,0,,0,-1,0,,0,,1,-0.5
遠雄房地產精選預售屋(台北、新北、台中、桃園、台南、高雄) - 遠雄房地產,/buildings/eh2,31,14.5,31,14.5,1,0,0,-1,0,,0,,0,,0,,0,,0,
建案熱區巡禮：桃園小檜溪(青溪特區)舊商圈+眾多綠地的宜人生活 - 遠雄房地產,/life-proposal/area-s-taoyuan-green20220520,31,-0.4918032786885246,31,-0.5441176470588235,0.6451612903225806,-0.20234604105571852,0,,0,,0,,1,,0,,0,,0,
住宅保險全攻略：火災、地震基本保險與颱風洪水補償，住家安全保障,/life-proposal/home_insurance20220602,31,,31,,0.16129032258064516,,0,,0,,0,,0,,0,,0,,0,
附屬建物陽台、露臺、雨遮規定｜購屋前必知建築法規與容積計算 - 遠雄房地產,(not set),25,,31,,0.0967741935483871,,0,,0,,0,,0,,0,,0,,0,
遠雄蘴靚｜高雄楠梓新門戶｜捷運R21站旁｜3795坪豪闊基地,/,23,,31,,1,,0,,11,,0,,0,,0,,0,,3,
北屯敦富路【遠雄敦富】- 北屯機捷預售屋．近好市多,(not set),19,-0.9335664335664335,31,-0.9221105527638191,0.1935483870967742,0.5406451612903227,0,,2,-0.3333333333333333,0,,0,-1,0,,0,,0,
守護個人資訊安全，一起保障您的隱私權益｜ 遠雄房地產,/buildings/5vo1,30,,30,,1,,1,,0,,2,,0,,0,,0,,0,
【遠雄蘊合】千坪旗艦，親水生活｜收納中西區最美流動26-43坪．新案早鳥預約,/buildings/dh2,30,,30,,1,,0,,13,,0,,0,,0,,0,,0,
