網頁標題,到達網頁,所有使用者,% Δ,工作階段,% Δ,參與度,% Δ,點擊預約賞屋,% Δ,預約賞屋曝光,% Δ,點擊Line,% Δ,點擊客服Omi,% Δ,點擊來電0800,% Δ,點擊實價,% Δ,點擊導航,% Δ
新竹市東區 - 以科技驅動的繁榮未來 | 建案熱區巡禮 - 遠雄房地產,/life-proposal/area-l-hsinchu-east20240110,61,,68,,0.5735294117647058,,0,,0,,0,,0,,0,,0,,0,
最新消息｜遠雄公告資訊，即時掌握品牌重要動態，重要通知不漏接,/activity_report/announcement_information,67,,67,,0.04477611940298507,,0,,0,,0,,0,,0,,0,,0,
台中西屯七期重劃區核心生活圈 | 建案熱區巡禮 - 遠雄房地產,/life-proposal/area-txg-7th_function_20231107,61,,67,,0.7313432835820896,,0,,0,,0,,0,,0,,0,,0,
台中港市鎮重劃區發展解析：捷運藍線與產業園區總覽,/life-proposal/area-txg-port_function_20240103,60,,67,,0.7761194029850746,,0,,0,,0,,0,,1,,0,,0,
遠雄合雅｜板橋之心・合院之上｜2~4房．24~66坪,(not set),57,,66,,0.06060606060606061,,0,,4,,0,,2,,0,,0,,0,
取消訂閱成功 - 遠雄房地產｜感謝您的支持，隨時歡迎再度關注,/unsubscribe,64,,65,,0.2153846153846154,,0,,0,,0,,0,,0,,0,,0,
2026年房地產市場將面臨八大考驗｜李同榮觀點 - 遠雄房地產,/life-proposal/expert_li_housing-challenges-2026,63,,65,,0.6461538461538462,,0,,0,,0,,0,,0,,0,,0,
賣房想省稅？別踩房地合一稅虛報裝修陷阱 | 專家觀點地政篇 - 遠雄房地產,/life-proposal/expert_zhu_false-renovation-traps,50,,65,,0.5230769230769231,,0,,0,,0,,0,,0,,0,,0,
建案熱區巡禮：新北板橋區Tpark科技特區 (遠東通訊園區)生活圈 - 遠雄房地產,/life-proposal/area-s-tph_banqiao_tpark_function_20250314,64,-0.6751269035532995,64,-0.6893203883495146,0.703125,-0.15296052631578944,0,,0,,0,,0,,0,,0,,0,
2026 房市脫鉤：住宅冷科技熱！解析量縮價穩下的雙軌發展,/integrate,61,,61,,1,,2,,0,,0,,1,,4,,0,,0,
遠房實價登錄,/buildings/bh11,60,14,61,9.166666666666666,1,0,0,,0,,0,,0,,0,,4,,0,
找不到頁面 - 遠雄房地產,/buildings/shqmo01,57,-0.12307692307692308,58,-0.23684210526315788,0.9655172413793104,0.07910750507099396,0,,0,,0,,1,,0,,0,,0,
社區管理費與公共基金解析：掌握用途與收費標準，維護高品質生活,/life-proposal/land_fund,57,,58,,0.5862068965517241,,0,,0,,0,,0,,0,,0,,0,
工程師盃戰鬥陀螺賽,/campaign/index.html,54,,58,,0.9482758620689655,,0,,0,,0,,0,,0,,0,,0,
2026年買新房成本暴增？地政士解析三大新制陷阱與產權影響,/life-proposal/expert_zhu_regulations-trap,54,,58,,0.7931034482758621,,0,,0,,0,,0,,0,,0,,0,
永康新核心：大灣重劃區生活圈，萬坪綠意下的新富聚落 | 建案熱區巡禮 - 遠雄房地產,/life-proposal/area-tnn-dawan_function_20231129,55,,57,,0.5614035087719298,,0,,0,,0,,0,,0,,0,,0,
惡鄰居噪音菸味如何處理？除法律求償外，換屋也是維護安寧權的資產配置,/life-proposal/expert_law_y-rlee_living-rights,55,,56,,0.7678571428571429,,0,,0,,0,,1,,0,,0,,0,
守護個人資訊安全，一起保障您的隱私權益｜ 遠雄房地產,/buildings/bh13,53,,55,,1,,33,,0,,3,,5,,2,,0,,0,
台南中西區運河星鑽特區打造台南曼哈頓 | 建案熱區巡禮 - 遠雄房地產,/life-proposal/area-s-tainan_west-central_diamond_20250425,53,,55,,0.7090909090909091,,0,,0,,0,,0,,1,,0,,0,
2026 下半年全球央行決策解析：聯準會、歐洲與日本央行的資產配置新思維,/life-proposal/expert_macromicro_market-analysis,53,,55,,0.6545454545454545,,0,,0,,0,,0,,0,,0,,0,
台中遠雄洄山行：2-4房方正格局，入主西屯生活圈的質感好宅,/integrate,51,,55,,1,,0,,7,,0,,8,,0,,0,,0,
2030 高齡商機：銀髮住宅需求激增，解析渡假式養生村建築新趨勢,/life-proposal/expert_peizhen_commercial_elderly-residence_20250509,51,,55,,0.6363636363636364,,0,,0,,0,,0,,0,,0,,0,
社區綠建築標章有何好處？節能省電與環保優勢，打造健康永續宅,/life-proposal/ease_greenbuilding_20230608,49,,55,,0.7272727272727273,,0,,0,,0,,0,,0,,0,,0,
抗酷暑 ! 室內空間降溫這樣做，植栽除了打造綠色空間也能降溫 - 遠雄房地產,/life-proposal/space_design_greencooldown_20240903,44,-0.5056179775280899,55,-0.4329896907216495,0.6545454545454545,-0.17544273907910268,0,,0,,0,,0,,0,,0,,0,
高雄信義計畫區！農 16 特區串聯巨蛋與美術館，新市政中心交通全解析,/life-proposal/area-s-kaohsiung-farm1620200520,52,,54,,0.14814814814814814,,0,,0,,0,,0,,0,,0,,0,
新成屋、預售屋簽約注意事項–「首購族看房買屋攻略」 - 遠雄房地產,/life-proposal/contract,51,0.5454545454545454,54,0.38461538461538464,0.5,-0.4264705882352941,0,,0,,0,,0,,0,,0,,0,
實價登錄怎麼看才不會被騙？常見6大陷阱與破解方法一次搞懂,/life-proposal/actual_selling_price20220708,49,,54,,0.7407407407407407,,0,,0,,0,,0,,0,,0,,0,
台南永康產業交通齊發光，宜居現在進行式 | 建案熱區巡禮 - 遠雄房地產,/life-proposal/yongkang,41,,53,,0.33962264150943394,,0,,0,,0,,0,,0,,0,,0,
買房怎麼選？預售屋 vs 成屋全攻略：拆解毛胚屋、標配屋與實品屋差異,/life-proposal/handover202206010,36,,53,,0.5849056603773585,,0,,0,,0,,0,,0,,0,,0,
高雄建案推薦【遠雄峰蘊】- 三民區預售屋．近科工館,/buildings/eh5,53,,52,,1,,2,,16,,0,,0,,3,,0,,0,
贈與稅節稅攻略！掌握244萬免稅額與現金贈與資產傳承優勢,/life-proposal/expert_zhu_asset-inheritance,52,,52,,0.5769230769230769,,0,,0,,0,,0,,0,,0,,0,
【遠雄北府苑】｜台南首座全齡通用認證宅，爭藏絕版，市心重劃，稀有2-4房,/,47,2.6153846153846154,52,2.7142857142857144,0.40384615384615385,0.41346153846153855,0,,0,,0,,0,,0,,0,,0,
戶籍遷入辦理教學｜買房後戶籍異動流程與準備文件全攻略 - 遠雄房地產,(not set),40,,52,,0.09615384615384616,,0,,0,,0,,0,,0,,0,,0,
買主口碑推薦：遠雄建案與預售屋真實見證，分享卓越品質居住心得,/case/wom_recommendation,51,,51,,0.0784313725490196,,0,,0,,0,,0,,0,,0,,0,
守護個人資訊安全，一起保障您的隱私權益｜ 遠雄房地產,/buildings/hm2,50,,51,,0.9803921568627451,,2,,0,,2,,2,,0,,0,,0,
齊興_緻：北士科住宅預售屋，入主北投核心地段，立即預約賞屋,/integrate,48,,50,,0.98,,0,,11,,0,,0,,0,,0,,2,
遠雄夏沐-桃園市桃園區成屋/新建案-預約賞屋，遠雄房地產,/buildings/遠雄夏沐,43,,50,,0.82,,0,,13,,0,,1,,0,,0,,0,
各國房地產全解析，一文讀懂不動產市場運作｜財經M平方觀點 - 遠雄房地產,/life-proposal/expert_macromicro_20230328,48,,49,,0.20408163265306123,,0,,0,,0,,0,,0,,0,,0,
預售屋簽約必看！解析專有與約定專用，避開產權陷阱 | 專家觀點地政篇 - 遠雄房地產,/life-proposal/expert_zhu_pre-sale-house-property-rights,47,,49,,0.5510204081632653,,0,,0,,0,,0,,0,,0,,0,
2025 超高齡社會來臨！養生村、老人公寓與青銀共居退休宅全攻略,/life-proposal/retiredlife_20230220,47,,48,,0.5625,,0,,0,,0,,0,,0,,0,,0,
高雄楠梓區高大特區寵物友善景點散步趣：與毛孩共享綠意生活 - 遠雄房地產,/life-proposal/area-kaohsiung-nanzi_nuk_pet-walk_20250606,42,-0.5,48,-0.45454545454545453,0.6666666666666666,-0.1737089201877934,0,-1,0,,0,,0,-1,0,,0,,0,
熱銷建案一覽：遠雄全台預售屋、新建案與新成屋，尋獲理想家園,/farglory-realty-about/national-building,40,,48,,1,,0,,0,,0,,0,,0,,0,,0,
遠房實價登錄,(not set),38,-0.8051282051282052,48,-0.7746478873239436,0.10416666666666667,-0.4588414634146341,0,,0,,0,,0,,0,,2,0,0,
熱銷建案一覽：遠雄全台預售屋、新建案與新成屋，尋獲理想家園,(not set),33,,48,,0.0625,,0,,0,,0,,121,,0,,0,,0,
遠雄房地產精選預售屋(台北、新北、台中、桃園、台南、高雄) - 遠雄房地產,/buildings/eh5,47,-0.24193548387096775,46,-0.25806451612903225,1,0,3,,0,,1,,0,,0,,0,,0,
記住銀行授信 5P 原則，首購族提高貸款成數與利率談判力的關鍵指南 - 遠雄房地產,/life-proposal/pre_mortgage_20221215,44,,45,,0.5555555555555556,,0,,0,,0,,0,,0,,0,,0,
遠雄房地產精選預售屋(台北、新北、台中、桃園、台南、高雄) - 遠雄房地產,/buildings/wdh2,44,,44,,0.9772727272727273,,0,,0,,0,,0,,0,,0,,0,
遠房實價登錄,/buildings/eh6,43,,44,,1,,0,,0,,0,,0,,0,,1,,0,
基礎建設＋結構保固：一次了解大地工程的基本概念 - 遠雄房地產,/life-proposal/construction-base,41,-0.6238532110091743,44,-0.6071428571428571,0.7954545454545454,-0.10009182736455464,0,,0,,0,,0,,0,,0,,0,
聰明買房不吃虧！解析建物謄本關鍵訊息：看懂產權、抵押與限制,/life-proposal/transcript_20221007,36,,44,,0.7727272727272727,,0,,0,,0,,0,,0,,0,,0,
遠雄房地產精選預售屋(台北、新北、台中、桃園、台南、高雄) - 遠雄房地產,/,43,3.3,43,3.3,1,0,0,,0,,0,,3,,0,,0,,0,
建案熱區巡禮：桃園小檜溪(青溪特區)舊商圈+眾多綠地的宜人生活 - 遠雄房地產,/life-proposal/area-s-taoyuan-green20220520,40,-0.3333333333333333,43,-0.328125,0.6976744186046512,-0.1575252303641948,0,,0,,0,,0,,0,,0,,0,
遠雄建案-賞屋問卷 » SurveyCake Enterprise,(not set),34,,43,,0.11627906976744186,,0,,0,,0,,0,,0,,0,,0,
【遠雄樂元】北屯機捷X好市多，雙首排大道最核心，夠近才最好,(not set),33,0.06451612903225806,43,0.075,0.16279069767441862,2.255813953488372,0,,1,-0.8,0,,0,,0,,0,,0,-1
台中遠雄洄山行：2-4房方正格局，入主西屯生活圈的質感好宅,(not set),32,,43,,0.06976744186046512,,0,,0,,0,,0,,1,,0,,0,
AI 時代股房雙循環：李同榮解析股市與房市的財富接力邏輯,/integrate,40,,42,,1,,0,,0,,0,,1,,1,,0,,0,
高雄建案推薦【遠雄峰蘊】- 三民區預售屋．近科工館,(not set),34,,42,,0.09523809523809523,,0,,1,,0,,2,,0,,0,,0,
找不到頁面 - 遠雄房地產,/buildings/ao1,41,-0.14583333333333334,41,-0.4057971014492754,0.12195121951219512,-0.8381801125703565,0,,0,,0,,0,,0,,0,,0,
買房對保是什麼？銀行貸款撥款流程詳解，掌握重點文件與作業時間,/life-proposal/land_documents,41,,41,,0.7804878048780488,,0,,0,,0,,0,,0,,0,,0,
遠房實價登錄,/buildings/eh2,40,-0.4520547945205479,41,-0.4533333333333333,1,0,0,,0,,0,,0,,0,,1,-0.8333333333333334,0,
專家觀點地政篇：不動產抵押權重點詳解 - 遠雄房地產,/life-proposal/expert_zhu_hypothec_20230815,39,-0.688,40,-0.7101449275362319,0.625,-0.31,0,,0,,0,,0,-1,0,,0,,0,
遠雄房地產 官方LINE | 十萬知音，十萬感謝🎉 - 遠雄房地產,/activity-report/遠雄房地產-官方line-十萬知音，十萬感謝🎉,36,,40,,0.825,,0,,0,,2,,0,,0,,0,,0,
熱銷建案：全台預售屋與新成屋一覽，遠雄房地產助您尋獲理想好宅,/case,35,,40,,0.55,,0,,0,,1,,0,,0,,0,,0,
熱銷建案一覽：遠雄全台預售屋、新建案與新成屋，尋獲理想家園,/buildings/hm2,39,,39,,1,,1,,0,,2,,0,,0,,0,,0,
人在國外想買房？簽約、貸款與登記注意事項，地政專家深度解析,/life-proposal/expert_zhu_buyhouse_abroad2_20240320,39,,39,,0.5128205128205128,,0,,0,,0,,0,,0,,0,,0,
居家以線板、百葉窗打造「輕美式」：首購族小資女、小家庭舒壓輕鬆宅,/life-proposal/shutters-home-design,39,4.571428571428571,39,4.571428571428571,0.1794871794871795,-0.8205128205128205,0,,0,,0,,0,,0,,0,,0,
飯店式住宅成趨勢！解析飯店式管理服務重點，成就頂級尊榮生活,/life-proposal/hotel_property20220624,37,,39,,0.5897435897435898,,0,,0,,0,,0,,0,,0,,0,
2026年預售市場一針見血的銷售與購買策略｜李同榮觀點 - 遠雄房地產,/life-proposal/expert_li_2026-housing-tips,35,,39,,0.28205128205128205,,0,,0,,0,,0,,0,,0,,0,
預約賞屋手機驗證 - 遠雄房地產,/buildings/bh13,37,,38,,1,,0,,0,,0,,1,,0,,0,,0,
台南永康遠雄山禾：鹽行特區3-4房，鄰商圈與交通樞紐的理想宅,/buildings/dh6,37,,38,,1,,0,,15,,0,,2,,0,,0,,0,
遠房實價登錄,/buildings/hm2,37,8.25,38,6.6,1,0,0,,0,,0,,0,,0,,1,,0,
【遠雄樂元】北屯機捷X好市多，雙首排大道最核心，夠近才最好,/integrate,34,,38,,1,,1,,15,,2,,3,,0,,0,,0,
王薇筑業務個人介紹 - 遠雄蘊合,/buildings/dh6,37,,37,,1,,0,,0,,0,,0,,0,,0,,0,
遠雄蘴靚｜高雄楠梓新門戶｜捷運R21站旁｜3795坪豪闊基地,/buildings/eh2,37,,37,,1,,0,,13,,1,,2,,0,,0,,2,
健康宅客廳配置：景觀陽台與大面窗採光設計，打造後疫情舒壓空間,/life-proposal/design_living_room20220907,37,,37,,0.35135135135135137,,0,,0,,0,,0,,0,,0,,0,
2025年北台灣房市潛力區域專題報導-10大優質投資區域分析｜何世昌觀點 - 遠雄房地產,/life-proposal/expert_hoshichang_northern-potential,37,,37,,0.2702702702702703,,0,,0,,0,,0,,0,,0,,0,
遠雄琢蘊-高雄市三民區預售屋/新建案-預約賞屋，遠雄房地產,/,35,,37,,1,,0,,16,,0,,0,,0,,0,,0,
買房車位怎麼挑？解析法定、增設與獎勵車位產權買賣限制全攻略,/life-proposal/parking_space20220615,34,,37,,0.7297297297297297,,0,,0,,0,,0,,0,,0,,0,
贈與稅與遺產稅免稅額解析｜房產贈與、買賣、繼承怎麼選 - 遠雄房地產,(not set),29,,37,,0.08108108108108109,,0,,0,,0,,0,,0,,0,,0,
如何預防不動產詐騙？掌握地政便民服務，防止房屋被惡意移轉,/life-proposal/expert_zhu_property_scam_20240604,29,,37,,0.5405405405405406,,0,,0,,0,,0,,0,,0,,0,
遠雄沐蘊-高雄市三民區預售屋/新建案-預約賞屋,(not set),28,-0.3,37,-0.26,0.13513513513513514,1.2522522522522526,0,,0,-1,0,,0,,0,,0,,0,
遠雄房地產：最懂生活的購屋專家｜卓越建築品質，圓滿您的家,(not set),21,,37,,0.02702702702702703,,0,,0,,0,,0,,0,,0,,0,
房價溫度計：解析核心房市指標，掌握購屋時機與未來不動產趨勢,/life-proposal/indicators_20221111,20,,37,,0.6486486486486487,,0,,0,,0,,0,,0,,0,,0,
遠雄房地產精選預售屋(台北、新北、台中、桃園、台南、高雄) - 遠雄房地產,/buildings/bh7,36,1,36,1,1,0,0,,0,,0,,0,,0,,0,,0,
買房必看！公設比怎麼算？大公小公定義與公設飆高的3大原因,/life-proposal/ratio_of_public_area,36,,36,,0.5833333333333334,,0,,0,,0,,0,,0,,0,,0,
南科門戶首選：台南永康區鹽行國中重劃區生活圈 | 建案熱區巡禮 - 遠雄房地產,/life-proposal/area_tnnyongkang_redevelop_yanxing_20230901,35,,36,,0.5833333333333334,,0,,0,,0,,0,,0,,0,,0,
居家隔間保養及修繕：牆面裂縫與潮濕預防，專業居家百科維護指南,/life-proposal/cubicle,34,,36,,0.2777777777777778,,0,,0,,0,,0,,0,,0,,0,
水湳遠雄綠美：鄰近綠美圖與中央公園，入主智慧經貿特區預售屋,/,33,,36,,0.9722222222222222,,0,,12,,0,,0,,0,,0,,0,
遠雄THE ONE-高雄市前鎮區新成屋/新建案-預約賞屋,(not set),32,-0.030303030303030304,36,-0.02702702702702703,0.1111111111111111,-0.54320987654321,0,,2,-0.5,0,,0,,0,-1,0,,0,
遠雄房地產精選預售屋(台北、新北、台中、桃園、台南、高雄) - 遠雄房地產,/buildings/bh11,35,6,35,6,1,0,0,,0,,0,,0,,0,,0,,0,
遠房實價登錄,/buildings/dh3,35,,35,,1,,0,,0,,0,,0,,0,,0,,0,
台中機廠特區學區解析：南興國中小 115 學年招生，明星私校在側,/life-proposal/area_txg_beitun_depot_school_20240522,35,,35,,0.42857142857142855,,0,,0,,0,,0,,0,,0,,0,
全球超長債殖利率飆升：結構性壓力與長短期解方全解析｜財經M平方觀點 - 遠雄房地產,/life-proposal/expert_macromicro_global-bond-yields,35,,35,,0.4857142857142857,,0,,0,,0,,0,,0,,0,,0,
為何首購族選擇北屯？交通、建設與重劃區一次看懂 | 建案熱區巡禮 - 遠雄房地產,/life-proposal/area-l-taichung-beitun20220520,34,,35,,0.37142857142857144,,0,,0,,0,,0,,0,,0,,0,
2025年中台灣房市潛力區域專題報導 -10大優質投資區域分析｜何世昌觀點 - 遠雄房地產,/life-proposal/expert_hoshichang_central-potential,33,,35,,0.2,,0,,0,,0,,0,,0,,0,,0,
遠雄房地產預約賞屋：線上看房結合實體導覽，開啟智慧購屋新體驗,/make_appointment,33,,35,,0.08571428571428572,,0,,0,,0,,0,,0,,0,,0,
世界造鎮推手‧遠雄譜寫台灣經濟奇蹟-遠雄房地產,/farglory-realty-about/push-hand,31,-0.18421052631578946,35,-0.18604651162790697,0.7714285714285715,-0.02436974789915957,0,,0,,0,,1,,0,,0,,0,
買房必看社區管理！從財報、公設維護到梯間雜物，評估管委會營運力,/life-proposal/land_rules,29,,35,,0.4857142857142857,,0,,0,,0,,0,,0,,0,,0,
熱銷建案一覽：遠雄全台預售屋、新建案與新成屋，尋獲理想家園,/buildings/dh6,34,,34,,1,,0,,0,,0,,0,,2,,0,,0,
遠雄房地產精選預售屋(台北、新北、台中、桃園、台南、高雄) - 遠雄房地產,/buildings/eh6,34,,34,,1,,0,,0,,0,,0,,0,,0,,0,
謄本名字不是所有權人？解析借名登記法律判決與實務產權認定風險,/life-proposal/expert_zhu_buyhouse_joint_20240117,34,,34,,0.5588235294117647,,0,,0,,0,,0,,0,,0,,0,
遠雄房地產精選預售屋(台北、新北、台中、桃園、台南、高雄) - 遠雄房地產,/buildings/fh2,33,,34,,1,,0,,0,,0,,0,,0,,0,,0,
房地合一稅制大變革：從舊制超額利潤到實價課稅，解析房市課稅新篇章,/life-proposal/expert_zhu_private-corporation_adjust_20231227,32,,34,,0.47058823529411764,,0,,0,,0,,1,,0,,0,,0,
北屯敦富路【遠雄敦富】- 北屯機捷預售屋．近好市多,(not set),22,-0.9047619047619048,34,-0.89375,0.11764705882352941,0.6368286445012789,0,-1,0,-1,0,,0,-1,0,-1,0,,0,
遠雄14期首發【遠雄丰尚】北屯新案．漢神洲際購物廣場350m,/buildings/bh13,33,,33,,1,,1,,8,,0,,10,,1,,0,,0,
府中雙城計畫解析：串聯板橋古城與新城區，打造人本步行的城市軸線,/life-proposal/area-tph_banqiao_park_20240820,33,,33,,0.21212121212121213,,0,,0,,0,,0,,0,,0,,0,
桃園龜山重大建設帶動發展利多 | 建案熱區巡禮 - 遠雄房地產,/life-proposal/area-l-taoyuan-guishan,31,,33,,0.48484848484848486,,0,,0,,0,,0,,0,,0,,0,
遠房好友電子報：訂閱房市情報與會員好禮，掌握第一手購屋資訊,/farglory-realty_edm,29,,33,,0.42424242424242425,,0,,0,,0,,1,,0,,0,,0,
AI 時代股房雙循環：李同榮解析股市與房市的財富接力邏輯,/life-proposal/expert_li_stock-housing-cycle,29,,33,,0.6060606060606061,,0,,0,,0,,0,,0,,0,,0,
自用住宅免稅400萬怎麼申請？「持有、設籍、實住」3點不能忽略 | 專家觀點地政篇 - 遠雄房地產,(not set),28,,33,,0.09090909090909091,,0,,0,,0,,0,,0,,0,,0,
遠雄琉蘊 -台中市西屯區七期預售屋/新建案-預約賞屋，遠雄房地產,(not set),27,-0.37209302325581395,33,-0.42105263157894735,0.09090909090909091,-0.48181818181818176,0,,4,-0.3333333333333333,0,,0,-1,0,,0,,2,
遠房實價登錄,/farglory-realty-about/national-building,26,,33,,1,,0,,0,,0,,0,,0,,3,,0,
遠雄房地產：最懂生活的購屋專家｜卓越建築品質，圓滿您的家,/buildings/bh13,32,,32,,1,,0,,0,,0,,0,,0,,0,,0,
高雄鼓山房市熱點：農十六與大美術館特區，萬坪綠地與捷運商圈全機能,/life-proposal/area-l-kaohsiung-gusha20200520,32,,32,,0.25,,0,,0,,0,,0,,0,,0,,0,
遠雄房地產精選成屋(台北、新北、台中、桃園、台南、高雄) - 遠雄房地產,/buildings/o1,31,0.24,32,0.28,1,0,0,,0,,0,,0,,0,,0,,0,
2026 投資佈局：聚焦AI基建、核能、國防、稀土、貴金屬與穩定幣 | 財經M平方觀點 - 遠雄房地產,/life-proposal/expert_macromicro_2026-mega-trends,31,,32,,0.3125,,0,,0,,0,,0,,0,,0,,0,
買房必看周邊環境！解析嫌惡設施對房價影響，掌握不動產說明書關鍵,/life-proposal/unwanted20220610,31,,32,,0.65625,,0,,0,,0,,0,,0,,0,,0,
建案熱區巡禮：移居桃園市桃園區，解析生活機能與重大建設優勢,/life-proposal/area-l-taoyuan-taoyuan20220520,30,,32,,0.4375,,0,,0,,0,,0,,0,,0,,0,
高雄亞洲新灣區千億建設到位！圖總、流音中心型塑豪宅聚落新指標,/life-proposal/area-s-kaohsiung-newbay_20220824,29,,32,,0.4375,,0,,0,,0,,0,,0,,0,,0,
